"county","R1"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","R"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Richmond","R"
"Richmond","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","R"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","R"
"Bronx","R"
"Bronx","R"
"Bronx","R"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","S"
"Bronx","R"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Bronx","S"
"Bronx","R"
"Westchester","R"
"Putnam","R"
"Westchester","S"
"Putnam","R"
"Putnam","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Putnam","S"
"Putnam","R"
"Putnam","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","R"
"Westchester","S"
"Westchester","R"
"Westchester","S"
"Westchester","R"
"Westchester","R"
"Westchester","S"
"Westchester","R"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Putnam","R"
"Putnam","R"
"Westchester","S"
"Westchester","R"
"Westchester","R"
"Westchester","S"
"Westchester","S"
"Westchester","R"
"Westchester","R"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Putnam","S"
"Putnam","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","R"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","R"
"Westchester","R"
"Westchester","R"
"Putnam","R"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","R"
"Westchester","R"
"Westchester","S"
"Westchester","R"
"Westchester","R"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","R"
"Westchester","S"
"Westchester","R"
"Westchester","R"
"Westchester","S"
"Putnam","S"
"Putnam","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","R"
"Westchester","R"
"Putnam","S"
"Putnam","R"
"Putnam","S"
"Putnam","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","R"
"Westchester","R"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Putnam","S"
"Putnam","S"
"Putnam","S"
"Putnam","S"
"Westchester","R"
"Westchester","S"
"Westchester","R"
"Westchester","S"
"Westchester","R"
"Westchester","S"
"Westchester","S"
"Westchester","R"
"Westchester","S"
"Westchester","R"
"Westchester","R"
"Putnam","R"
"Westchester","R"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","R"
"Westchester","R"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","S"
"Westchester","R"
"Westchester","S"
"Westchester","S"
